L1fli-ID577,intergenic,,NA,,over10k
L1fli-ID578,intergenic,,Gm21046(ENSMUSG00000117932);Gm18963(ENSMUSG00000117735),,flanking: <[ ID578 ] 666 { ENSMUSG00000117932 }>;flanking: { ENSMUSG00000117735 }> 5281 <[ ID578 ]
L1fli-ID579,intergenic,,NA,,over10k
L1fli-ID580,intergenic,,Gm22210(ENSMUSG00000088726);Gm6789(ENSMUSG00000117875),,flanking: { ENSMUSG00000088726 }> 1447 <[ ID580 ];flanking: <[ ID580 ] 3272 <{ ENSMUSG00000117875 }
L1fli-ID581,INTRAGENIC,Spink10(ENSMUSG00000044176);Spink13(ENSMUSG00000073551),,INSIDE: { ENSMUSG00000044176 70774 <[ ID581 5820 ] 42566 }>;INSIDE: <{ ENSMUSG00000073551 12150 <[ ID581 5820 ] 115883 },
L1fli-ID582,intergenic,,NA,,over10k
L1fli-ID583,INTRAGENIC,Prdm6(ENSMUSG00000069378),,INSIDE: { ENSMUSG00000069378 96925 <[ ID583 5862 ] 9538 }>,
L1fli-ID584,intergenic,,NA,,over10k
L1fli-ID585,intergenic,,NA,,over10k
L1fli-ID586,intergenic,,NA,,over10k
L1fli-ID587,INTRAGENIC,Gm41720(ENSMUSG00000118139),Gm5236(ENSMUSG00000117765),INSIDE: { ENSMUSG00000118139 4122 <[ ID587 5862 ] 1846 }>,flanking: { ENSMUSG00000117765 }> 6117 <[ ID587 ]
L1fli-ID588,intergenic,,NA,,over10k
L1fli-ID589,INTRAGENIC,A330093E20Rik(ENSMUSG00000098284),,INSIDE: <{ ENSMUSG00000098284 320784 <[ ID589 5820 ] 35170 },
L1fli-ID590,intergenic,,NA,,over10k
L1fli-ID591,intergenic,,NA,,over10k
L1fli-ID592,intergenic,,NA,,over10k
L1fli-ID593,INTRAGENIC,Pcdha5(ENSMUSG00000103092);Pcdha11(ENSMUSG00000007440);Pcdha7(ENSMUSG00000104318);Pcdha9(ENSMUSG00000103770);Pcdha4(ENSMUSG00000104252);Pcdha3(ENSMUSG00000102312);Pcdha1(ENSMUSG00000103442);Pcdha12(ENSMUSG00000103310);Pcdha6(ENSMUSG00000103707);Gm37388(ENSMUSG00000103125);Gm42416(ENSMUSG00000103458);Pcdha2(ENSMUSG00000104148);Pcdha8(ENSMUSG00000103800);Gm37013(ENSMUSG00000102836);Pcdha11(ENSMUSG00000102206),,INSIDE: { ENSMUSG00000103092 71405 <[ ID593 5862 ] 149951 }>;INSIDE: { ENSMUSG00000007440 26642 <[ ID593 5862 ] 149951 }>;INSIDE: { ENSMUSG00000104318 58043 <[ ID593 5862 ] 149951 }>;INSIDE: { ENSMUSG00000103770 33965 <[ ID593 5862 ] 149951 }>;INSIDE: { ENSMUSG00000104252 79197 <[ ID593 5862 ] 149955 }>;INSIDE: { ENSMUSG00000102312 85740 <[ ID593 5862 ] 149951 }>;INSIDE: { ENSMUSG00000103442 101661 <[ ID593 5862 ] 149955 }>;INSIDE: { ENSMUSG00000103310 11696 <[ ID593 5862 ] 149951 }>;INSIDE: { ENSMUSG00000103707 64214 <[ ID593 5862 ] 149951 }>;INSIDE: { ENSMUSG00000103125 55904 <[ ID593 5862 ] 795590 }>;INSIDE: { ENSMUSG00000103458 79104 <[ ID593 5862 ] 802494 }>;INSIDE: { ENSMUSG00000104148 92640 <[ ID593 5862 ] 149951 }>;INSIDE: { ENSMUSG00000103800 39474 <[ ID593 5862 ] 149951 }>;INSIDE: { ENSMUSG00000102836 61929 <[ ID593 5862 ] 795590 }>;INSIDE: { ENSMUSG00000102206 21133 <[ ID593 5862 ] 149951 }>,
L1fli-ID594,intergenic,,Myo7b(ENSMUSG00000024388),,flanking: <{ ENSMUSG00000024388 } 6631 <[ ID594 ]
L1fli-ID595,intergenic,,NA,,over10k
L1fli-ID596,intergenic,,NA,,over10k
L1fli-ID597,intergenic,,Slc39a6(ENSMUSG00000024270),,flanking: <[ ID597 ] 4114 <{ ENSMUSG00000024270 }
L1fli-ID598,INTRAGENIC,Mapre2(ENSMUSG00000024277),,INSIDE: { ENSMUSG00000024277 36044 <[ ID598 5904 ] 99581 }>,
L1fli-ID599,INTRAGENIC,Nol4(ENSMUSG00000041923),,INSIDE: <{ ENSMUSG00000041923 269945 <[ ID599 5862 ] 72666 },
L1fli-ID600,intergenic,,NA,,over10k
L1fli-ID601,intergenic,,Gm50083(ENSMUSG00000117439),,flanking: <[ ID601 ] 2027 { ENSMUSG00000117439 }>
L1fli-ID602,intergenic,,NA,,over10k
L1fli-ID603,INTRAGENIC,AC103362.1(ENSMUSG00000117608),,INSIDE: <{ ENSMUSG00000117608 113683 <[ ID603 5862 ] 19440 },
L1fli-ID604,intergenic,,NA,,over10k
L1fli-ID605,intergenic,,NA,,over10k
L1fli-ID606,intergenic,,NA,,over10k
L1fli-ID607,intergenic,,NA,,over10k
L1fli-ID608,intergenic,,1110015O18Rik(ENSMUSG00000098659),,flanking: { ENSMUSG00000098659 }> 3938 [ ID608 ]>
L1fli-ID609,intergenic,,NA,,over10k
L1fli-ID610,intergenic,,NA,,over10k
L1fli-ID611,intergenic,,Olfr289-ps1(ENSMUSG00000103538),,flanking: [ ID611 ]> 6924 <{ ENSMUSG00000103538 }
L1fli-ID612,intergenic,,NA,,over10k
L1fli-ID613,intergenic,,NA,,over10k
L1fli-ID614,intergenic,,NA,,over10k
L1fli-ID615,intergenic,,NA,,over10k
L1fli-ID616,intergenic,,NA,,over10k
L1fli-ID617,intergenic,,NA,,over10k
L1fli-ID618,intergenic,,NA,,over10k
L1fli-ID619,intergenic,,NA,,over10k
L1fli-ID620,intergenic,,NA,,over10k
L1fli-ID621,intergenic,,NA,,over10k
L1fli-ID622,intergenic,,NA,,over10k
L1fli-ID623,intergenic,,Gm19694(ENSMUSG00000102646),,flanking: [ ID623 ]> 6060 { ENSMUSG00000102646 }>
L1fli-ID624,intergenic,,NA,,over10k
L1fli-ID625,intergenic,,NA,,over10k
L1fli-ID626,intergenic,,NA,,over10k
L1fli-ID627,intergenic,,NA,,over10k
L1fli-ID628,INTRAGENIC,Naaladl2(ENSMUSG00000102758),,INSIDE: <{ ENSMUSG00000102758 441624 [ ID628 5904 ]> 898632 },
L1fli-ID629,INTRAGENIC,Naaladl2(ENSMUSG00000102758),,INSIDE: <{ ENSMUSG00000102758 1186931 [ ID629 5862 ]> 153367 },
L1fli-ID630,intergenic,,NA,,over10k
L1fli-ID631,intergenic,,NA,,over10k
L1fli-ID632,intergenic,,NA,,over10k
L1fli-ID633,intergenic,,NA,,over10k
L1fli-ID634,intergenic,,NA,,over10k
L1fli-ID635,intergenic,,NA,,over10k
L1fli-ID636,intergenic,,NA,,over10k
L1fli-ID637,intergenic,,Gm38124(ENSMUSG00000103082);5930409G06Rik(ENSMUSG00000103477),,flanking: [ ID637 ]> 1729 <{ ENSMUSG00000103082 };flanking: [ ID637 ]> 5166 <{ ENSMUSG00000103477 }
L1fli-ID638,INTRAGENIC,2610316D01Rik(ENSMUSG00000097040),,INSIDE: <{ ENSMUSG00000097040 68109 [ ID638 5859 ]> 23856 },
L1fli-ID639,intergenic,,NA,,over10k
L1fli-ID640,intergenic,,NA,,over10k
L1fli-ID641,intergenic,,NA,,over10k
L1fli-ID642,INTRAGENIC,Slc7a11(ENSMUSG00000027737),,INSIDE: <{ ENSMUSG00000027737 161613 [ ID642 5862 ]> 383614 },
L1fli-ID643,INTRAGENIC,Nbea(ENSMUSG00000027799),Gm42841(ENSMUSG00000106528),INSIDE: <{ ENSMUSG00000027799 511576 [ ID643 5862 ]> 41069 },flanking: <{ ENSMUSG00000106528 } 6243 [ ID643 ]>
L1fli-ID644,intergenic,,NA,,over10k
L1fli-ID645,intergenic,,NA,,over10k
L1fli-ID646,intergenic,,NA,,over10k
L1fli-ID647,intergenic,,NA,,over10k
L1fli-ID648,INTRAGENIC,Clrn1(ENSMUSG00000043850),,INSIDE: <{ ENSMUSG00000043850 9088 [ ID648 5820 ]> 26405 },
L1fli-ID649,INTRAGENIC,Gm5709(ENSMUSG00000095128),,INSIDE: <{ ENSMUSG00000095128 24408 [ ID649 5862 ]> 3009 },
L1fli-ID650,intergenic,,NA,,over10k
L1fli-ID651,intergenic,,NA,,over10k
L1fli-ID652,intergenic,,NA,,over10k
L1fli-ID653,intergenic,,NA,,over10k
L1fli-ID654,INTRAGENIC,Gm37404(ENSMUSG00000103322),,OVERLAPPED: [ ID654 618 { ENSMUSG00000103322 359 }> 4885 ]>,
L1fli-ID655,intergenic,,NA,,over10k
L1fli-ID656,INTRAGENIC,Gm26939(ENSMUSG00000097538);Vmn2r7(ENSMUSG00000062200),,INSIDE: <{ ENSMUSG00000097538 182090 [ ID656 5820 ]> 23971 };INSIDE: <{ ENSMUSG00000062200 129909 [ ID656 5820 ]> 23993 },
L1fli-ID657,intergenic,,NA,,over10k
L1fli-ID658,INTRAGENIC,Lekr1(ENSMUSG00000074579),Gm25755(ENSMUSG00000065330),INSIDE: { ENSMUSG00000074579 90088 [ ID658 5862 ]> 69178 }>,flanking: [ ID658 ]> 9333 <{ ENSMUSG00000065330 }
L1fli-ID659,INTRAGENIC,Veph1(ENSMUSG00000027831),Gm37822(ENSMUSG00000104189),INSIDE: <{ ENSMUSG00000027831 18575 [ ID659 5820 ]> 218885 },flanking: [ ID659 ]> 8731 { ENSMUSG00000104189 }>
L1fli-ID660,intergenic,,NA,,over10k
L1fli-ID661,INTRAGENIC,Gm38356(ENSMUSG00000103318),,OVERLAPPED: [ ID661 4617 <{ ENSMUSG00000103318 408 } 837 ]>,
L1fli-ID662,intergenic,,Gm38356(ENSMUSG00000103318),,flanking: <{ ENSMUSG00000103318 } 6797 [ ID662 ]>
L1fli-ID663,intergenic,,Gm10040(ENSMUSG00000058360),,flanking: [ ID663 ]> 1238 { ENSMUSG00000058360 }>
L1fli-ID664,intergenic,,NA,,over10k
L1fli-ID665,intergenic,,NA,,over10k
L1fli-ID666,intergenic,,NA,,over10k
L1fli-ID667,INTRAGENIC,Wdr49(ENSMUSG00000104301),,INSIDE: <{ ENSMUSG00000104301 97911 [ ID667 5862 ]> 103396 },
L1fli-ID668,INTRAGENIC,Gm29133(ENSMUSG00000100962),,INSIDE: { ENSMUSG00000100962 31976 [ ID668 5820 ]> 1661 }>,
L1fli-ID669,intergenic,,NA,,over10k
L1fli-ID670,intergenic,,Gm18952(ENSMUSG00000102341),,flanking: [ ID670 ]> 7142 { ENSMUSG00000102341 }>
L1fli-ID671,intergenic,,NA,,over10k
L1fli-ID672,INTRAGENIC,Gria2(ENSMUSG00000033981),,INSIDE: <{ ENSMUSG00000033981 61765 [ ID672 5862 ]> 53759 },
L1fli-ID673,intergenic,,NA,,over10k
L1fli-ID674,intergenic,,NA,,over10k
L1fli-ID675,intergenic,,NA,,over10k
L1fli-ID676,intergenic,,Gm9117(ENSMUSG00000095822);Gm37185(ENSMUSG00000102769),,flanking: [ ID676 ]> 7649 <{ ENSMUSG00000095822 };flanking: { ENSMUSG00000102769 }> 9912 [ ID676 ]>
L1fli-ID677,intergenic,,Spopfm1(ENSMUSG00000089696);Gm16561(ENSMUSG00000089891),,flanking: { ENSMUSG00000089696 }> 2395 [ ID677 ]>;flanking: [ ID677 ]> 191 <{ ENSMUSG00000089891 }
L1fli-ID678,INTRAGENIC,Snx27(ENSMUSG00000028136),,INSIDE: <{ ENSMUSG00000028136 52947 [ ID678 5862 ]> 26364 },
L1fli-ID679,INTRAGENIC,Sycp1(ENSMUSG00000027855),Gm42816(ENSMUSG00000105672);Gm33952(ENSMUSG00000106545),INSIDE: <{ ENSMUSG00000027855 14965 [ ID679 5859 ]> 96778 },flanking: { ENSMUSG00000105672 }> 2645 [ ID679 ]>;flanking: { ENSMUSG00000106545 }> 1466 [ ID679 ]>
L1fli-ID680,intergenic,,Sike1(ENSMUSG00000027854),,flanking: [ ID680 ]> 5787 { ENSMUSG00000027854 }>
L1fli-ID681,INTRAGENIC,Ntng1(ENSMUSG00000059857),,INSIDE: <{ ENSMUSG00000059857 278069 [ ID681 5862 ]> 80041 },
L1fli-ID682,intergenic,,NA,,over10k
L1fli-ID683,intergenic,,NA,,over10k
L1fli-ID684,intergenic,,NA,,over10k
L1fli-ID685,INTRAGENIC,Dph5(ENSMUSG00000033554),Gm43108(ENSMUSG00000104803);Gm43107(ENSMUSG00000105017);Gm42687(ENSMUSG00000105108),INSIDE: { ENSMUSG00000033554 29238 [ ID685 5862 ]> 11425 }>,flanking: { ENSMUSG00000104803 }> 2892 [ ID685 ]>;flanking: <{ ENSMUSG00000105017 } 3011 [ ID685 ]>;flanking: { ENSMUSG00000105108 }> 6541 [ ID685 ]>
L1fli-ID686,intergenic,,NA,,over10k
L1fli-ID687,intergenic,,NA,,over10k
L1fli-ID688,intergenic,,NA,,over10k
L1fli-ID689,INTRAGENIC,Dpyd(ENSMUSG00000033308),,INSIDE: { ENSMUSG00000033308 152179 [ ID689 5862 ]> 712755 }>,
L1fli-ID690,intergenic,,NA,,over10k
L1fli-ID691,INTRAGENIC,6530403H02Rik(ENSMUSG00000098097),,INSIDE: <{ ENSMUSG00000098097 222712 [ ID691 5862 ]> 54051 },
L1fli-ID692,intergenic,,NA,,over10k
L1fli-ID693,intergenic,,NA,,over10k
L1fli-ID694,intergenic,,NA,,over10k
L1fli-ID695,INTRAGENIC,Ugt8a(ENSMUSG00000032854),,INSIDE: <{ ENSMUSG00000032854 37773 [ ID695 5862 ]> 29714 },
L1fli-ID696,INTRAGENIC,Alpk1(ENSMUSG00000028028),,INSIDE: <{ ENSMUSG00000028028 102692 [ ID696 5862 ]> 1664 },
L1fli-ID697,INTRAGENIC,D030025E07Rik(ENSMUSG00000105816),,INSIDE: <{ ENSMUSG00000105816 21737 [ ID697 5862 ]> 86993 },
L1fli-ID698,INTRAGENIC,Col25a1(ENSMUSG00000058897),,INSIDE: { ENSMUSG00000058897 377827 [ ID698 5820 ]> 84730 }>,
L1fli-ID699,intergenic,,Gm42997(ENSMUSG00000105789),,flanking: { ENSMUSG00000105789 }> 3216 [ ID699 ]>
L1fli-ID700,intergenic,,Gm26820(ENSMUSG00000097031),,flanking: [ ID700 ]> 6300 <{ ENSMUSG00000097031 }
L1fli-ID701,INTRAGENIC,Gm26820(ENSMUSG00000097031),,INSIDE: <{ ENSMUSG00000097031 84237 [ ID701 5820 ]> 78622 },
L1fli-ID702,intergenic,,Tacr3(ENSMUSG00000028172),,flanking: [ ID702 ]> 7240 { ENSMUSG00000028172 }>
L1fli-ID703,INTRAGENIC,Tacr3(ENSMUSG00000028172),,INSIDE: { ENSMUSG00000028172 53543 [ ID703 5862 ]> 46168 }>,
L1fli-ID704,INTRAGENIC,Stpg2(ENSMUSG00000047940),,INSIDE: { ENSMUSG00000047940 161986 [ ID704 5862 ]> 336758 }>,
L1fli-ID705,intergenic,,Gm19184(ENSMUSG00000106207),,flanking: [ ID705 ]> 5789 { ENSMUSG00000106207 }>
L1fli-ID706,intergenic,,NA,,over10k
L1fli-ID707,INTRAGENIC,Clca3b(ENSMUSG00000037033),,INSIDE: <{ ENSMUSG00000037033 7320 [ ID707 5862 ]> 13553 },
L1fli-ID708,intergenic,,NA,,over10k
L1fli-ID709,intergenic,,Gm2860(ENSMUSG00000104725);Gm2939(ENSMUSG00000104770),,flanking: [ ID709 ]> 5694 <{ ENSMUSG00000104725 };flanking: { ENSMUSG00000104770 }> 1625 [ ID709 ]>
L1fli-ID710,INTRAGENIC,Lrrc7(ENSMUSG00000028176),,INSIDE: <{ ENSMUSG00000028176 30208 [ ID710 5820 ]> 443303 },
L1fli-ID711,intergenic,,NA,,over10k
L1fli-ID712,intergenic,,NA,,over10k
L1fli-ID713,INTRAGENIC,Lrrc7(ENSMUSG00000028176),,INSIDE: <{ ENSMUSG00000028176 358867 <[ ID713 5862 ] 114602 },
L1fli-ID714,intergenic,,NA,,over10k
L1fli-ID715,INTRAGENIC,Slc44a5(ENSMUSG00000028360),,INSIDE: { ENSMUSG00000028360 50032 <[ ID715 5862 ] 242393 }>,
L1fli-ID716,intergenic,,Gm2939(ENSMUSG00000104770),,flanking: <[ ID716 ] 2313 { ENSMUSG00000104770 }>
L1fli-ID717,intergenic,,NA,,over10k
L1fli-ID718,intergenic,,NA,,over10k
L1fli-ID719,intergenic,,NA,,over10k
L1fli-ID720,INTRAGENIC,Unc5c(ENSMUSG00000059921),,INSIDE: { ENSMUSG00000059921 294753 <[ ID720 5862 ] 69094 }>,
L1fli-ID721,intergenic,,Gm43276(ENSMUSG00000104790),,flanking: <[ ID721 ] 347 <{ ENSMUSG00000104790 }
L1fli-ID722,intergenic,,NA,,over10k
L1fli-ID723,intergenic,,Gm37228(ENSMUSG00000102530);Gm40153(ENSMUSG00000105952),,flanking: <{ ENSMUSG00000102530 } 1196 <[ ID723 ];flanking: <[ ID723 ] 3991 <{ ENSMUSG00000105952 }
L1fli-ID724,INTRAGENIC,Gm29865(ENSMUSG00000105331),,INSIDE: { ENSMUSG00000105331 185482 <[ ID724 5862 ] 79595 }>,
L1fli-ID725,INTRAGENIC,Gm43824(ENSMUSG00000106245),4933424H11Rik(ENSMUSG00000105527),INSIDE: { ENSMUSG00000106245 79801 <[ ID725 5904 ] 190470 }>,flanking: <[ ID725 ] 2841 <{ ENSMUSG00000105527 }
L1fli-ID726,intergenic,,Gm42826(ENSMUSG00000106001),,flanking: <[ ID726 ] 2417 <{ ENSMUSG00000106001 }
L1fli-ID727,intergenic,,NA,,over10k
L1fli-ID728,intergenic,,NA,,over10k
L1fli-ID729,intergenic,,NA,,over10k
L1fli-ID730,INTRAGENIC,Gm42927(ENSMUSG00000105207);6530403H02Rik(ENSMUSG00000098097),,OVERLAPPED: <[ ID730 670 <{ ENSMUSG00000105207 3841 } 1351 ];INSIDE: <{ ENSMUSG00000098097 130942 <[ ID730 5862 ] 145821 },
L1fli-ID731,intergenic,,NA,,over10k
L1fli-ID732,INTRAGENIC,Dpyd(ENSMUSG00000033308),,INSIDE: { ENSMUSG00000033308 9760 <[ ID732 5820 ] 855216 }>,
L1fli-ID733,intergenic,,NA,,over10k
L1fli-ID734,intergenic,,NA,,over10k
L1fli-ID735,INTRAGENIC,Ntng1(ENSMUSG00000059857),,INSIDE: <{ ENSMUSG00000059857 327171 <[ ID735 5862 ] 30939 },
L1fli-ID736,INTRAGENIC,Vav3(ENSMUSG00000033721),,INSIDE: { ENSMUSG00000033721 272180 <[ ID736 5820 ] 67046 }>,
L1fli-ID737,INTRAGENIC,Slc25a24(ENSMUSG00000040322),,INSIDE: { ENSMUSG00000040322 16066 <[ ID737 5904 ] 23339 }>,
L1fli-ID738,INTRAGENIC,A230001M10Rik(ENSMUSG00000105891),,INSIDE: { ENSMUSG00000105891 167323 <[ ID738 5862 ] 9543 }>,
L1fli-ID739,intergenic,,NA,,over10k
L1fli-ID740,intergenic,,Gm9113(ENSMUSG00000102169),,flanking: <{ ENSMUSG00000102169 } 9483 <[ ID740 ]
L1fli-ID741,intergenic,,NA,,over10k
L1fli-ID742,INTRAGENIC,Dchs2(ENSMUSG00000102692),,INSIDE: { ENSMUSG00000102692 208666 <[ ID742 5820 ] 14776 }>,
L1fli-ID743,intergenic,,NA,,over10k
L1fli-ID744,intergenic,,NA,,over10k
L1fli-ID745,intergenic,,NA,,over10k
L1fli-ID746,intergenic,,NA,,over10k
L1fli-ID747,intergenic,,NA,,over10k
L1fli-ID748,intergenic,,Gm15442(ENSMUSG00000084370),,flanking: <{ ENSMUSG00000084370 } 151 <[ ID748 ]
L1fli-ID749,intergenic,,NA,,over10k
L1fli-ID750,intergenic,,NA,,over10k
L1fli-ID751,INTRAGENIC,Fstl5(ENSMUSG00000034098),,INSIDE: { ENSMUSG00000034098 12652 <[ ID751 5820 ] 617278 }>,
L1fli-ID752,intergenic,,NA,,over10k
L1fli-ID753,intergenic,,NA,,over10k
L1fli-ID754,intergenic,,NA,,over10k
L1fli-ID755,intergenic,,NA,,over10k
L1fli-ID756,intergenic,,NA,,over10k
L1fli-ID757,INTRAGENIC,Veph1(ENSMUSG00000027831),Ptx3(ENSMUSG00000027832),INSIDE: <{ ENSMUSG00000027831 172739 <[ ID757 5862 ] 64679 },flanking: { ENSMUSG00000027832 }> 491 <[ ID757 ]
L1fli-ID758,INTRAGENIC,Kcnab1(ENSMUSG00000027827);A330015K06Rik(ENSMUSG00000104093),,INSIDE: { ENSMUSG00000027827 240200 <[ ID758 5862 ] 182966 }>;INSIDE: <{ ENSMUSG00000104093 56336 <[ ID758 5862 ] 107428 },
L1fli-ID759,INTRAGENIC,Kcnab1(ENSMUSG00000027827),,INSIDE: { ENSMUSG00000027827 5716 <[ ID759 5820 ] 417492 }>,
L1fli-ID760,intergenic,,NA,,over10k
L1fli-ID761,intergenic,,NA,,over10k
L1fli-ID762,intergenic,,NA,,over10k
L1fli-ID763,intergenic,,NA,,over10k
L1fli-ID764,INTRAGENIC,Gm4856(ENSMUSG00000103598),,INSIDE: <{ ENSMUSG00000103598 6607 <[ ID764 5820 ] 17219 },
L1fli-ID765,intergenic,,NA,,over10k
L1fli-ID766,INTRAGENIC,Med12l(ENSMUSG00000056476),Gm43589(ENSMUSG00000104550),INSIDE: { ENSMUSG00000056476 274088 <[ ID766 5820 ] 32950 }>,flanking: { ENSMUSG00000104550 }> 8604 <[ ID766 ]
L1fli-ID767,intergenic,,NA,,over10k
L1fli-ID768,INTRAGENIC,Nbea(ENSMUSG00000027799);Gm43376(ENSMUSG00000104677),,INSIDE: <{ ENSMUSG00000027799 291085 <[ ID768 5862 ] 261560 };INSIDE: { ENSMUSG00000104677 25974 <[ ID768 5862 ] 14558 }>,
L1fli-ID769,intergenic,,NA,,over10k
L1fli-ID770,intergenic,,Gm30735(ENSMUSG00000105168),,flanking: <[ ID770 ] 4487 { ENSMUSG00000105168 }>
L1fli-ID771,INTRAGENIC,Gm20750(ENSMUSG00000104401),,INSIDE: <{ ENSMUSG00000104401 4132 <[ ID771 5820 ] 10959 },
L1fli-ID772,intergenic,,NA,,over10k
L1fli-ID773,INTRAGENIC,Gm6209(ENSMUSG00000102715),,INSIDE: <{ ENSMUSG00000102715 24535 <[ ID773 5820 ] 60470 },
L1fli-ID774,intergenic,,NA,,over10k
L1fli-ID775,intergenic,,NA,,over10k
L1fli-ID776,intergenic,,NA,,over10k
L1fli-ID777,intergenic,,NA,,over10k
L1fli-ID778,intergenic,,NA,,over10k
L1fli-ID779,intergenic,,NA,,over10k
L1fli-ID780,intergenic,,NA,,over10k
L1fli-ID781,intergenic,,NA,,over10k
L1fli-ID782,INTRAGENIC,Kcnmb2(ENSMUSG00000037610),,INSIDE: { ENSMUSG00000037610 259483 <[ ID782 5862 ] 32329 }>,
L1fli-ID783,INTRAGENIC,Mecomos(ENSMUSG00000085702);Mecom(ENSMUSG00000027684),,INSIDE: { ENSMUSG00000085702 11649 <[ ID783 5904 ] 24877 }>;INSIDE: <{ ENSMUSG00000027684 72732 <[ ID783 5904 ] 518077 },
L1fli-ID784,INTRAGENIC,Gm33206(ENSMUSG00000102574),,INSIDE: <{ ENSMUSG00000102574 92702 <[ ID784 5862 ] 21148 },
L1fli-ID785,INTRAGENIC,Egfem1(ENSMUSG00000063600),,INSIDE: { ENSMUSG00000063600 379456 <[ ID785 5862 ] 223869 }>,
L1fli-ID786,INTRAGENIC,Egfem1(ENSMUSG00000063600),,INSIDE: { ENSMUSG00000063600 5873 <[ ID786 5820 ] 597494 }>,
L1fli-ID787,intergenic,,NA,,over10k
L1fli-ID788,intergenic,,Gm4855(ENSMUSG00000102274),,flanking: { ENSMUSG00000102274 }> 8885 <[ ID788 ]
L1fli-ID789,INTRAGENIC,Nlgn1(ENSMUSG00000063887),,INSIDE: <{ ENSMUSG00000063887 680557 <[ ID789 5862 ] 219827 },
L1fli-ID790,INTRAGENIC,Nlgn1(ENSMUSG00000063887),,INSIDE: <{ ENSMUSG00000063887 46689 <[ ID790 5820 ] 853737 },
L1fli-ID791,INTRAGENIC,Naaladl2(ENSMUSG00000102758),,INSIDE: <{ ENSMUSG00000102758 389084 <[ ID791 5820 ] 951256 },
L1fli-ID792,intergenic,,NA,,over10k
L1fli-ID793,intergenic,,NA,,over10k
L1fli-ID794,intergenic,,NA,,over10k
L1fli-ID795,intergenic,,NA,,over10k
L1fli-ID796,intergenic,,Pgk1-ps3(ENSMUSG00000105280),,flanking: <[ ID796 ] 9245 { ENSMUSG00000105280 }>
L1fli-ID797,intergenic,,NA,,over10k
L1fli-ID798,intergenic,,NA,,over10k
L1fli-ID799,intergenic,,NA,,over10k
L1fli-ID800,intergenic,,Gm22795(ENSMUSG00000087858),,flanking: <[ ID800 ] 7887 <{ ENSMUSG00000087858 }
L1fli-ID801,intergenic,,NA,,over10k
L1fli-ID802,intergenic,,1700008P02Rik(ENSMUSG00000069118);Gm38291(ENSMUSG00000103150),,flanking: <[ ID802 ] 7751 <{ ENSMUSG00000069118 };flanking: <[ ID802 ] 3538 <{ ENSMUSG00000103150 }
L1fli-ID803,intergenic,,NA,,over10k
L1fli-ID804,intergenic,,Gm5272(ENSMUSG00000098226),,flanking: <{ ENSMUSG00000098226 } 4293 <[ ID804 ]
L1fli-ID805,intergenic,,NA,,over10k
L1fli-ID806,intergenic,,NA,,over10k
L1fli-ID807,intergenic,,NA,,over10k
L1fli-ID808,intergenic,,NA,,over10k
L1fli-ID809,INTRAGENIC,Adamts20(ENSMUSG00000022449),,INSIDE: <{ ENSMUSG00000022449 102848 <[ ID809 5817 ] 86591 },
L1fli-ID810,INTRAGENIC,Adamts20(ENSMUSG00000022449),,INSIDE: <{ ENSMUSG00000022449 25287 <[ ID810 5820 ] 164149 },
L1fli-ID811,intergenic,,NA,,over10k
L1fli-ID812,intergenic,,Gm18814(ENSMUSG00000115952),,flanking: { ENSMUSG00000115952 }> 5209 <[ ID812 ]
L1fli-ID813,INTRAGENIC,Gm49470(ENSMUSG00000116229),,INSIDE: { ENSMUSG00000116229 4117 <[ ID813 5862 ] 30862 }>,
L1fli-ID814,intergenic,,Apol11a(ENSMUSG00000091650);Apol10a(ENSMUSG00000050982),,flanking: <[ ID814 ] 3917 { ENSMUSG00000091650 }>;flanking: { ENSMUSG00000050982 }> 7422 <[ ID814 ]
L1fli-ID815,intergenic,,Gm28113(ENSMUSG00000099414);Gm29517(ENSMUSG00000101075),,flanking: <{ ENSMUSG00000099414 } 6188 <[ ID815 ];flanking: { ENSMUSG00000101075 }> 2561 <[ ID815 ]
L1fli-ID816,intergenic,,NA,,over10k
L1fli-ID817,INTRAGENIC,1700012I11Rik(ENSMUSG00000102069),,INSIDE: { ENSMUSG00000102069 39124 <[ ID817 5862 ] 105340 }>,
L1fli-ID818,intergenic,,NA,,over10k
L1fli-ID819,INTRAGENIC,Gm41333(ENSMUSG00000115862),,INSIDE: { ENSMUSG00000115862 196119 <[ ID819 5862 ] 12832 }>,
L1fli-ID820,INTRAGENIC,Gm41333(ENSMUSG00000115862),,INSIDE: { ENSMUSG00000115862 118915 <[ ID820 5862 ] 90036 }>,
L1fli-ID821,intergenic,,Gm18154(ENSMUSG00000116017),,flanking: { ENSMUSG00000116017 }> 4681 <[ ID821 ]
L1fli-ID822,intergenic,,NA,,over10k
L1fli-ID823,intergenic,,NA,,over10k
L1fli-ID824,intergenic,,NA,,over10k
L1fli-ID825,INTRAGENIC,Fer1l6(ENSMUSG00000037106),,INSIDE: { ENSMUSG00000037106 97323 <[ ID825 5862 ] 51860 }>,
L1fli-ID826,INTRAGENIC,Gm2582(ENSMUSG00000115172),,INSIDE: <{ ENSMUSG00000115172 21607 <[ ID826 5862 ] 98747 },
L1fli-ID827,INTRAGENIC,Sntb1(ENSMUSG00000060429),,INSIDE: <{ ENSMUSG00000060429 41225 <[ ID827 5862 ] 223475 },
